,SPID,VisitDate,# Paper,% Paper,# Plastic,% Plastic
485,16084,2019-01-06 09:01:34,0,0.0,1,0.4
486,16166,2019-01-06 09:07:50,2,1.0,0,0.0
487,16170,2019-01-06 09:10:47,0,0.0,2,0.5
488,16254,2019-01-06 09:15:38,2,1.0,0,0.0
489,16158,2019-01-06 09:20:14,0,0.0,2,0.6
490,16161,2019-01-06 09:23:52,3,1.0,0,0.0
491,9959,2019-01-06 09:32:58,0,0.0,1,1.1
492,16106,2019-01-06 09:41:18,0,0.0,2,0.4
493,16169,2019-01-06 09:45:26,2,1.0,0,0.0
494,16165,2019-01-06 09:52:01,2,1.0,0,0.0
495,9942,2019-01-06 10:00:47,1,1.0,0,0.0
496,15372,2019-01-06 10:04:15,0,0.0,1,0.6
497,16351,2019-01-06 10:09:47,1,1.0,0,0.0
498,16168,2019-01-06 10:19:15,2,1.0,0,0.0
499,16462,2019-01-06 10:19:28,0,0.0,1,0.6
500,10377,2019-01-06 10:25:54,0,0.0,1,0.6
501,10374,2019-01-06 10:40:38,0,0.0,2,0.3
502,15479,2019-01-06 10:51:34,0,0.0,2,0.6
503,15801,2019-01-06 11:04:16,0,0.0,2,0.7
504,14419,2019-01-06 11:04:56,3,1.0,0,0.0
505,16059,2019-01-06 11:07:47,4,0.75,0,0.0
506,9942,2019-01-06 11:16:02,0,0.0,1,0.6
507,16299,2019-01-06 11:17:12,5,0.75,0,0.0
508,15977,2019-01-06 11:20:32,6,1.0,0,0.0
509,16059,2019-01-06 11:24:37,0,0.0,2,0.3
510,7444,2019-01-06 11:31:08,2,0.75,0,0.0
511,16473,2019-01-06 11:37:56,3,1.0,0,0.0
512,16192,2019-01-06 11:42:08,0,0.0,1,0.6
513,16192,2019-01-06 11:47:46,4,0.75,0,0.0
514,10914,2019-01-06 11:50:05,5,1.0,0,0.0
515,16190,2019-01-06 11:52:38,0,0.0,2,0.3
516,16731,2019-01-06 12:01:57,2,0.75,0,0.0
517,16273,2019-01-06 12:03:42,4,1.0,0,0.0
518,15796,2019-01-06 12:04:43,0,0.0,2,0.5
519,16070,2019-01-06 12:12:59,2,1.0,0,0.0
520,10912,2019-01-06 12:19:31,1,1.0,0,0.0
521,15849,2019-01-06 12:21:51,5,0.75,0,0.0
522,14419,2019-01-06 12:24:03,0,0.0,2,0.8
523,12462,2019-01-06 12:29:54,2,1.0,0,0.0
524,12462,2019-01-06 12:30:54,2,1.0,0,0.0
525,16190,2019-01-06 12:32:34,3,1.1,0,0.0
526,15977,2019-01-06 12:41:17,0,0.0,2,0.8
527,15788,2019-01-06 12:41:25,3,1.0,0,0.0
528,15818,2019-01-06 12:47:25,3,1.0,0,0.0
529,15816,2019-01-06 12:52:01,3,1.0,0,0.0
530,15900,2019-01-06 13:06:13,5,1.0,0,0.0
531,16473,2019-01-06 13:06:59,0,0.0,2,0.5
532,10914,2019-01-06 13:23:14,0,0.0,5,0.44
533,15930,2019-01-06 13:23:28,3,1.0,0,0.0
534,15796,2019-01-06 13:35:08,5,1.0,0,0.0
535,16273,2019-01-06 14:09:13,0,0.0,2,0.5
536,16070,2019-01-06 14:23:42,0,0.0,2,0.7
537,10912,2019-01-06 14:30:16,0,0.0,1,0.4
538,12462,2019-01-06 14:40:44,0,0.0,1,0.4
539,15818,2019-01-06 14:54:52,0,0.0,2,0.6
540,15796,2019-01-06 15:12:10,0,0.0,2,0.5
541,15930,2019-01-06 15:24:20,0,0.0,2,0.4
542,16980,2019-01-06 15:26:33,2,1.0,0,0.0
543,9959,2019-01-06 15:31:44,3,1.0,0,0.0
544,14419,2019-01-06 15:34:31,3,1.0,0,0.0
545,15900,2019-01-06 15:35:34,0,0.0,2,0.5
546,15801,2019-01-06 15:41:36,3,1.0,0,0.0
547,16351,2019-01-06 15:47:38,1,1.0,0,0.0
548,15977,2019-01-06 15:52:57,6,0.75,0,0.0
549,9942,2019-01-06 15:55:22,1,1.0,0,0.0
550,15977,2019-01-06 16:03:05,0,0.0,2,0.4
551,16170,2019-01-06 16:04:04,4,1.0,0,0.0
552,16473,2019-01-06 16:09:35,3,1.0,0,0.0
553,16134,2019-01-06 16:09:40,1,1.0,0,0.0
554,16159,2019-01-06 16:20:24,2,1.0,0,0.0
555,10914,2019-01-06 16:21:11,5,1.0,0,0.0
556,16131,2019-01-06 16:28:08,3,1.0,0,0.0
557,16070,2019-01-06 16:30:06,2,1.1,0,0.0
558,15818,2019-01-06 16:36:59,3,1.0,0,0.0
559,16164,2019-01-06 16:38:00,3,1.0,0,0.0
560,15796,2019-01-06 16:42:33,5,1.0,0,0.0
561,15930,2019-01-06 16:46:29,3,1.0,0,0.0
562,16162,2019-01-06 16:53:06,2,1.1,0,0.0
563,15900,2019-01-06 16:56:52,5,1.0,0,0.0
564,16905,2019-01-06 17:00:34,2,1.0,0,0.0
565,16084,2019-01-06 17:11:51,3,1.0,0,0.0
566,15373,2019-01-06 17:17:45,0,0.0,2,0.7
567,16352,2019-01-06 17:22:40,2,1.0,0,0.0
568,16133,2019-01-06 17:31:27,4,1.0,0,0.0
569,16059,2019-01-06 17:33:30,0,0.0,2,0.5
570,16170,2019-01-06 17:45:07,4,1.0,0,0.0
571,16299,2019-01-06 17:49:14,0,0.0,4,0.35
572,16158,2019-01-06 17:58:10,3,1.0,0,0.0
573,7444,2019-01-06 17:58:53,0,0.0,2,0.4
574,16190,2019-01-06 18:01:01,3,1.1,0,0.0
575,16731,2019-01-06 18:15:29,0,0.0,1,0.6
576,9959,2019-01-06 18:15:29,3,1.0,0,0.0
577,16106,2019-01-06 18:29:16,3,1.0,0,0.0
578,15849,2019-01-06 18:31:00,5,1.0,0,0.0
579,16731,2019-01-06 18:37:19,2,1.0,0,0.0
580,15816,2019-01-06 18:37:53,0,0.0,2,0.4
581,16163,2019-01-06 18:39:30,2,1.0,0,0.0
582,15788,2019-01-06 18:46:29,0,0.0,2,0.4
583,9939,2019-01-06 18:50:33,2,1.0,0,0.0
584,16192,2019-01-06 18:53:21,4,1.0,0,0.0
585,16190,2019-01-06 18:55:36,0,0.0,2,0.6
586,16192,2019-01-06 19:02:06,0,0.0,1,0.6
587,7444,2019-01-06 19:05:19,2,1.0,0,0.0
588,15849,2019-01-06 19:20:09,0,0.0,2,0.7
589,15372,2019-01-06 19:22:54,2,1.0,0,0.0
590,16299,2019-01-06 19:30:24,5,1.0,0,0.0
591,16059,2019-01-06 19:51:25,4,1.0,0,0.0
592,16059,2019-01-07 07:02:42,4,0.56,0,0.0
593,14419,2019-01-07 07:05:03,3,0.6,2,0.6
594,16299,2019-01-07 07:14:15,5,0.5,0,0.0
595,15977,2019-01-07 07:25:00,6,0.8,2,0.8
596,16161,2019-01-07 07:33:43,0,0.0,2,1.0
597,7444,2019-01-07 07:39:57,2,0.62,0,0.0
598,16254,2019-01-07 07:41:50,0,0.0,2,1.0
599,15818,2019-01-07 07:42:17,3,0.8,2,0.8
600,16166,2019-01-07 07:51:58,0,0.0,1,1.1
601,16166,2019-01-07 07:52:21,0,0.0,1,1.1
602,16190,2019-01-07 07:52:25,3,0.83,0,0.0
603,16473,2019-01-07 08:04:08,3,0.8,2,0.8
604,16351,2019-01-07 08:10:02,1,1.0,0,0.0
605,9942,2019-01-07 08:16:17,1,1.0,0,0.0
606,16165,2019-01-07 08:25:13,2,1.0,0,0.0
607,10914,2019-01-07 08:29:05,5,0.8,5,0.8
608,15372,2019-01-07 08:29:58,0,0.0,1,1.0
609,16168,2019-01-07 08:35:32,2,1.0,0,0.0
610,15373,2019-01-07 08:37:15,0,0.0,2,0.5
611,10377,2019-01-07 08:46:44,0,0.0,1,0.75
612,16273,2019-01-07 08:46:57,4,0.8,2,0.8
613,16135,2019-01-07 08:49:39,2,1.0,0,0.0
614,16171,2019-01-07 08:56:14,2,0.75,0,0.0
615,10375,2019-01-07 09:00:29,0,0.0,2,0.75
616,12854,2019-01-07 09:04:35,2,0.88,0,0.0
617,16070,2019-01-07 09:06:09,2,0.8,2,0.8
618,10912,2019-01-07 09:14:29,1,0.8,1,0.8
619,15801,2019-01-07 09:16:00,3,0.92,0,0.0
620,16980,2019-01-07 09:16:45,0,0.0,2,1.0
621,16980,2019-01-07 09:26:37,2,1.0,0,0.0
622,16171,2019-01-07 09:28:10,0,0.0,1,1.0
623,12462,2019-01-07 09:28:13,2,0.6,1,0.6
624,9939,2019-01-07 09:33:34,0,0.0,1,0.75
625,15479,2019-01-07 09:37:40,3,1.0,0,0.0
626,12854,2019-01-07 09:38:43,0,0.0,1,0.75
627,16168,2019-01-07 09:48:36,0,0.0,2,0.75
628,10375,2019-01-07 09:53:39,3,0.92,0,0.0
629,16165,2019-01-07 09:54:55,0,0.0,1,1.0
630,10375,2019-01-07 09:55:21,3,1.0,0,0.0
631,15796,2019-01-07 09:56:13,5,0.8,2,0.8
632,9942,2019-01-07 10:00:38,0,0.0,1,0.75
633,16351,2019-01-07 10:09:07,0,0.0,1,1.1
634,15373,2019-01-07 10:11:26,3,1.0,0,0.0
635,15930,2019-01-07 10:16:38,3,0.8,2,0.8
636,10377,2019-01-07 10:25:48,2,1.0,0,0.0
637,16105,2019-01-07 10:32:38,0,0.0,2,0.75
638,16133,2019-01-07 10:35:30,4,0.75,0,0.0
639,16163,2019-01-07 10:37:35,0,0.0,1,0.75
640,15900,2019-01-07 10:37:58,5,0.8,2,0.8
641,16462,2019-01-07 10:44:05,2,1.0,0,0.0
642,9959,2019-01-07 10:44:56,0,0.0,1,0.75
643,15816,2019-01-07 10:51:56,3,0.8,2,0.8
644,16170,2019-01-07 10:58:10,4,1.0,0,0.0
645,16170,2019-01-07 11:04:15,0,0.0,2,1.0
646,16158,2019-01-07 11:05:08,3,0.83,0,0.0
647,15788,2019-01-07 11:10:18,3,0.8,2,0.8
648,16352,2019-01-07 11:12:15,0,0.0,1,1.0
649,16190,2019-01-07 11:14:53,3,0.6,2,0.6
650,9959,2019-01-07 11:16:07,2,0.75,0,0.0
651,16084,2019-01-07 11:21:21,0,0.0,1,1.0
652,15849,2019-01-07 11:37:25,5,0.8,2,0.8
653,9935,2019-01-07 11:38:18,0,0.0,1,1.0
654,16106,2019-01-07 11:42:22,3,0.75,0,0.0
655,16136,2019-01-07 11:48:34,0,0.0,1,0.75
656,16159,2019-01-07 11:55:17,0,0.0,1,1.0
657,16131,2019-01-07 12:01:52,0,0.0,1,0.75
658,16163,2019-01-07 12:04:30,2,0.88,0,0.0
659,16164,2019-01-07 12:08:41,0,0.0,1,1.0
660,16731,2019-01-07 12:12:48,2,0.8,1,0.8
661,16162,2019-01-07 12:21:56,0,0.0,2,0.75
662,16105,2019-01-07 12:22:19,2,0.75,0,0.0
663,16192,2019-01-07 12:30:10,4,0.8,1,0.8
664,16905,2019-01-07 12:30:36,0,0.0,1,0.75
665,9939,2019-01-07 13:03:17,2,0.75,0,0.0
666,16352,2019-01-07 13:17:27,2,0.75,0,0.0
667,16136,2019-01-07 13:43:49,1,0.75,0,0.0
668,16159,2019-01-07 13:51:09,2,1.0,0,0.0
669,16131,2019-01-07 14:01:16,3,1.0,0,0.0
670,16084,2019-01-07 14:15:05,3,1.0,0,0.0
671,9935,2019-01-07 14:30:27,3,1.0,0,0.0
672,16162,2019-01-07 14:43:39,2,1.0,0,0.0
673,7444,2019-01-07 14:45:56,2,0.8,2,0.8
674,16905,2019-01-07 14:56:59,2,1.0,0,0.0
675,16299,2019-01-07 15:03:55,5,0.8,5,0.8
676,16254,2019-01-07 15:11:18,2,1.0,0,0.0
677,15372,2019-01-07 15:21:08,2,0.88,0,0.0
678,16059,2019-01-07 15:24:26,4,0.8,3,0.8
679,16906,2019-01-07 15:34:23,2,1.0,0,0.0
680,16164,2019-01-07 15:42:39,3,1.0,0,0.0
681,15796,2019-01-07 15:45:35,5,0.8,0,0.0
682,16161,2019-01-07 15:57:17,3,0.83,0,0.0
683,15818,2019-01-07 15:58:56,3,0.8,0,0.0
684,16070,2019-01-07 16:12:43,2,0.8,0,0.0
685,16473,2019-01-07 16:28:48,3,0.8,0,0.0
686,14419,2019-01-08 07:03:32,3,1.0,0,0.0
687,15977,2019-01-08 07:27:19,6,1.0,2,1.0
688,16473,2019-01-08 07:53:22,3,1.0,0,0.0
689,10914,2019-01-08 08:04:55,5,1.0,0,0.0
690,16273,2019-01-08 08:18:30,4,1.0,0,0.0
691,16070,2019-01-08 08:29:50,2,1.0,0,0.0
692,10912,2019-01-08 08:36:28,1,1.0,0,0.0
693,15818,2019-01-08 08:50:13,3,1.0,0,0.0
694,15796,2019-01-08 09:08:46,5,0.8,2,1.0
695,15930,2019-01-08 09:24:17,3,1.0,0,0.0
696,15900,2019-01-08 09:35:50,5,0.8,0,0.0
697,15816,2019-01-08 09:43:48,3,0.4,0,0.0
698,15788,2019-01-08 09:54:16,3,0.8,0,0.0
699,16190,2019-01-08 10:08:16,3,1.0,2,0.8
700,16059,2019-01-08 11:34:02,4,0.8,3,0.6
701,16299,2019-01-08 11:47:43,5,0.6,5,0.6
702,7444,2019-01-08 11:58:17,2,0.6,0,0.0
703,16192,2019-01-08 12:20:17,4,1.0,1,1.0
704,16731,2019-01-08 12:36:42,2,1.0,0,0.0
705,15849,2019-01-08 12:59:57,5,1.0,0,0.0
706,16017,2019-01-08 13:42:51,0,0.0,2,0.8
707,16135,2019-01-08 13:51:41,0,0.0,1,1.0
708,16160,2019-01-08 14:00:06,0,0.0,1,0.8
709,16160,2019-01-08 14:01:08,0,0.0,1,0.8
710,15801,2019-01-08 14:15:08,0,0.0,2,0.8
711,10374,2019-01-08 14:28:44,0,0.0,2,0.6
712,16371,2019-01-08 14:36:11,0,0.0,1,1.0
713,15479,2019-01-08 14:50:38,0,0.0,2,1.0
714,15479,2019-01-08 14:56:05,0,0.0,2,0.8
715,15750,2019-01-08 15:09:55,0,0.0,2,1.1
716,16162,2019-01-08 15:40:44,2,1.0,0,0.0
717,16169,2019-01-08 15:53:39,2,1.0,0,0.0
718,15377,2019-01-08 15:57:39,0,0.0,1,1.0
719,16166,2019-01-08 16:08:34,2,1.0,0,0.0
720,15880,2019-01-08 16:18:14,3,1.0,0,0.0
721,10377,2019-01-08 16:26:06,0,0.0,1,1.0
722,16131,2019-01-08 16:31:11,3,1.0,0,0.0
723,16133,2019-01-08 16:35:58,0,0.0,2,1.0
724,16134,2019-01-08 16:39:50,1,1.0,0,0.0
725,16462,2019-01-08 16:47:47,0,0.0,1,1.0
726,16084,2019-01-08 16:58:51,3,1.0,0,0.0
727,16084,2019-01-08 17:03:42,0,0.0,1,1.0
728,16170,2019-01-08 17:10:22,4,1.0,0,0.0
729,16158,2019-01-08 17:16:30,0,0.0,2,1.0
730,16158,2019-01-08 17:20:50,3,1.0,0,0.0
731,9959,2019-01-08 17:30:14,3,1.0,0,0.0
732,16106,2019-01-08 17:34:35,0,0.0,2,1.0
733,16106,2019-01-08 17:41:42,3,1.0,0,0.0
734,16134,2019-01-08 17:56:24,0,0.0,1,1.0
735,16351,2019-01-08 18:00:06,1,1.0,0,0.0
736,16131,2019-01-08 18:08:17,0,0.0,1,1.0
737,9942,2019-01-08 18:09:51,1,1.1,0,0.0
738,16166,2019-01-08 18:18:57,0,0.0,1,1.0
739,15880,2019-01-08 18:32:04,0,0.0,1,1.0
740,16160,2019-01-08 18:37:52,2,1.0,0,0.0
741,15880,2019-01-08 18:38:21,0,0.0,1,1.0
742,15801,2019-01-08 18:44:45,3,1.0,0,0.0
743,16980,2019-01-08 18:55:13,2,1.0,0,0.0
744,16133,2019-01-08 19:00:57,4,1.0,0,0.0
745,10374,2019-01-08 19:05:50,3,1.0,0,0.0
746,16371,2019-01-08 19:19:46,2,1.1,0,0.0
747,10377,2019-01-08 19:24:02,2,1.0,0,0.0
748,15479,2019-01-08 19:32:36,3,1.0,0,0.0
749,15373,2019-01-08 19:40:46,3,1.0,0,0.0
750,15377,2019-01-08 19:45:21,2,1.0,0,0.0
761,14419,2019-01-09 07:31:02,3,1.1,2,1.1
762,16163,2019-01-09 07:31:44,2,0.5,1,0.5
764,16163,2019-01-09 07:37:16,2,0.62,1,0.5
765,16106,2019-01-09 07:40:23,3,0.5,0,0.0
766,16158,2019-01-09 07:46:17,3,0.25,0,0.0
767,15977,2019-01-09 07:50:59,6,1.0,2,1.0
768,9959,2019-01-09 07:51:28,0,0.0,1,1.1
769,16170,2019-01-09 07:59:17,4,0.25,2,0.75
771,16352,2019-01-09 08:10:31,2,1.0,1,0.75
773,16084,2019-01-09 08:19:53,3,0.5,1,0.5
774,16473,2019-01-09 08:22:33,3,1.0,2,1.0
776,9935,2019-01-09 08:30:05,3,0.58,1,0.5
777,16159,2019-01-09 08:40:13,2,0.5,1,0.5
778,10914,2019-01-09 08:41:15,5,1.0,0,0.0
779,16131,2019-01-09 08:47:35,3,0.5,1,0.5
780,16164,2019-01-09 08:51:47,3,1.0,1,1.0
781,16273,2019-01-09 09:09:55,4,0.8,2,0.8
782,16905,2019-01-09 09:09:58,2,0.5,1,0.5
783,16162,2019-01-09 09:19:26,2,0.62,0,0.0
784,16161,2019-01-09 09:27:13,3,1.0,2,0.5
785,16070,2019-01-09 09:30:27,2,1.1,2,1.0
786,16254,2019-01-09 09:38:53,2,0.75,0,0.0
787,10912,2019-01-09 09:42:05,1,0.6,1,0.6
788,15372,2019-01-09 09:49:19,2,1.0,1,1.0
789,12462,2019-01-09 09:54:54,2,0.8,1,0.8
790,16462,2019-01-09 10:02:00,2,1.0,0,0.0
791,10377,2019-01-09 10:09:26,2,0.25,1,0.25
792,15818,2019-01-09 10:12:38,3,1.0,2,1.0
793,15373,2019-01-09 10:14:13,3,0.25,0,0.0
794,10375,2019-01-09 10:19:11,3,1.0,0,0.0
795,15479,2019-01-09 10:30:36,3,0.33,0,0.0
796,15796,2019-01-09 10:36:14,5,1.1,2,1.1
797,16980,2019-01-09 10:39:35,2,0.75,2,0.5
798,15801,2019-01-09 10:45:05,3,0.5,0,0.0
799,15930,2019-01-09 10:52:24,3,0.8,2,0.8
800,12854,2019-01-09 10:54:06,0,0.0,1,0.5
801,9960,2019-01-09 10:59:32,0,0.0,1,1.0
802,16168,2019-01-09 11:07:35,2,0.75,0,0.0
803,15900,2019-01-09 11:10:19,5,1.0,2,1.05
804,16165,2019-01-09 11:13:16,2,0.75,1,0.5
805,9942,2019-01-09 11:19:54,1,0.75,1,0.75
806,15816,2019-01-09 11:20:22,3,0.8,0,0.0
807,16351,2019-01-09 11:26:22,1,0.5,1,0.75
808,15788,2019-01-09 11:31:02,3,0.8,0,0.0
809,16190,2019-01-09 11:49:00,3,1.1,2,1.0
810,16017,2019-01-09 13:08:34,3,1.0,0,0.0
818,16059,2019-01-09 14:52:42,4,1.02,2,1.0
820,16299,2019-01-09 15:06:02,5,1.0,4,0.6
822,7444,2019-01-09 15:20:41,2,1.1,2,1.1
825,15849,2019-01-09 15:38:46,5,1.0,2,1.1
828,16731,2019-01-09 15:59:04,2,1.0,1,1.1
832,16192,2019-01-09 16:22:25,3,1.0,1,1.1
836,15796,2019-01-09 17:17:33,0,0.0,2,0.7
839,15479,2019-01-10 06:21:27,3,0.75,0,0.0
840,14419,2019-01-10 06:58:46,3,0.8,0,0.0
841,15977,2019-01-10 07:20:29,6,1.0,2,0.8
842,16371,2019-01-10 07:41:06,0,0.0,1,0.25
843,16980,2019-01-10 07:45:13,2,0.75,0,0.0
844,15801,2019-01-10 07:59:55,3,0.75,2,0.75
845,12854,2019-01-10 08:09:41,2,1.0,0,0.0
846,16473,2019-01-10 08:16:23,3,1.0,2,0.6
847,10914,2019-01-10 08:17:04,5,1.0,5,0.8
848,16135,2019-01-10 08:25:13,2,0.75,0,0.0
849,16135,2019-01-10 08:29:46,2,0.75,1,0.5
850,16273,2019-01-10 08:31:10,4,1.0,0,0.0
851,9942,2019-01-10 08:36:29,1,0.75,0,0.0
852,16070,2019-01-10 08:41:33,2,1.0,0,0.0
853,16351,2019-01-10 08:41:53,1,1.0,0,0.0
854,10912,2019-01-10 08:47:47,1,1.0,0,0.0
855,16106,2019-01-10 09:00:45,3,0.5,0,0.0
856,15818,2019-01-10 09:02:09,3,0.8,0,0.0
857,16158,2019-01-10 09:09:07,3,1.0,0,0.0
858,9959,2019-01-10 09:20:07,3,0.75,1,0.75
859,15796,2019-01-10 09:26:44,5,0.8,2,0.8
860,16170,2019-01-10 09:27:35,4,1.0,0,0.0
861,15930,2019-01-10 09:39:27,3,0.8,0,0.0
862,16084,2019-01-10 09:39:37,3,0.5,1,0.5
863,16136,2019-01-10 09:51:06,1,1.0,0,0.0
864,15900,2019-01-10 09:53:41,5,0.8,0,0.0
865,16134,2019-01-10 09:59:28,1,1.0,1,1.0
866,15816,2019-01-10 10:03:35,3,0.6,2,0.6
867,16131,2019-01-10 10:06:58,3,0.75,1,0.5
868,16906,2019-01-10 10:16:38,2,0.38,1,1.0
869,15788,2019-01-10 10:17:00,3,0.8,2,0.6
870,16162,2019-01-10 10:26:02,2,1.0,2,1.0
871,16190,2019-01-10 10:30:14,3,0.8,2,0.6
872,16169,2019-01-10 10:40:46,0,0.0,2,1.0
873,16166,2019-01-10 10:51:07,0,0.0,1,0.25
874,15880,2019-01-10 10:54:09,3,0.58,1,0.5
875,16133,2019-01-10 11:04:09,4,0.5,2,0.5
876,10377,2019-01-10 11:09:51,2,1.0,1,0.75
877,15373,2019-01-10 11:19:24,3,0.75,2,0.5
878,15377,2019-01-10 11:30:22,2,0.38,1,0.25
879,15750,2019-01-10 11:38:27,3,1.0,0,0.0
880,7444,2019-01-10 12:42:09,2,0.8,0,0.0
881,16299,2019-01-10 12:47:59,5,0.4,5,0.4
882,16059,2019-01-10 13:03:53,4,0.8,3,0.6
883,16192,2019-01-10 13:20:20,4,0.8,1,1.0
884,16731,2019-01-10 13:35:14,2,0.8,0,0.0
885,15849,2019-01-10 14:04:32,5,1.0,0,0.0
886,16192,2019-01-11 06:42:52,3,0.4,0,0.0
887,16161,2019-01-11 06:48:57,3,0.5,2,0.5
888,16190,2019-01-11 06:51:23,2,0.4,0,0.0
889,15796,2019-01-11 07:05:03,5,0.6,0,0.0
890,14419,2019-01-11 07:33:37,3,0.6,2,0.6
891,15977,2019-01-11 08:03:03,6,0.6,2,0.6
892,16473,2019-01-11 08:14:00,3,0.6,2,0.6
893,10914,2019-01-11 08:52:22,5,0.6,5,0.6
894,16273,2019-01-11 09:21:29,4,0.8,2,0.8
895,16070,2019-01-11 10:52:52,2,0.8,2,0.8
896,16168,2019-01-11 11:01:01,2,0.75,0,0.0
897,16165,2019-01-11 11:07:59,2,1.0,0,0.0
898,9942,2019-01-11 11:08:20,0,0.0,1,0.75
899,10912,2019-01-11 11:10:08,1,0.6,1,0.6
900,9942,2019-01-11 11:14:14,1,1.0,0,0.0
901,16351,2019-01-11 11:17:14,0,0.0,1,1.0
902,16351,2019-01-11 11:22:35,1,1.0,0,0.0
903,12462,2019-01-11 11:23:34,2,0.8,1,0.8
904,16168,2019-01-11 11:24:08,0,0.0,2,0.75
905,16017,2019-01-11 11:31:06,0,0.0,2,0.75
906,16171,2019-01-11 11:32:47,1,1.0,0,0.0
907,9939,2019-01-11 11:37:14,2,0.75,0,0.0
908,16171,2019-01-11 11:38:31,0,0.0,1,0.75
909,15818,2019-01-11 11:42:30,3,0.8,2,0.8
910,9939,2019-01-11 11:43:22,0,0.0,1,0.75
911,15801,2019-01-11 11:46:57,3,0.75,0,0.0
912,16980,2019-01-11 11:52:16,0,0.0,2,0.75
913,10374,2019-01-11 11:56:17,0,0.0,2,0.75
914,10374,2019-01-11 12:05:25,3,0.75,0,0.0
915,15479,2019-01-11 12:07:15,0,0.0,2,0.75
916,15796,2019-01-11 12:11:16,5,0.8,2,0.8
917,15479,2019-01-11 12:17:12,3,0.75,0,0.0
918,15930,2019-01-11 12:30:31,3,0.8,2,0.8
919,10375,2019-01-11 12:34:24,3,1.0,0,0.0
920,10375,2019-01-11 12:39:18,0,0.0,2,0.88
921,15373,2019-01-11 12:46:56,3,0.75,0,0.0
922,15900,2019-01-11 12:48:34,5,0.6,2,0.6
923,10377,2019-01-11 12:51:07,0,0.0,1,0.75
924,10377,2019-01-11 12:56:24,2,0.75,0,0.0
925,16462,2019-01-11 12:58:59,0,0.0,1,0.75
926,16352,2019-01-11 13:05:23,0,0.0,1,0.75
927,16462,2019-01-11 13:05:49,2,0.75,0,0.0
928,15816,2019-01-11 13:06:34,3,0.8,2,0.8
929,16084,2019-01-11 13:12:21,0,0.0,1,0.75
930,16352,2019-01-11 13:13:36,2,0.75,0,0.0
931,16084,2019-01-11 13:20:41,2,0.75,0,0.0
932,16170,2019-01-11 13:22:28,0,0.0,2,1.0
933,15788,2019-01-11 13:24:29,3,0.8,2,0.8
934,16158,2019-01-11 13:30:21,0,0.0,2,0.75
935,16170,2019-01-11 13:33:32,4,1.0,0,0.0
936,16190,2019-01-11 13:41:20,3,0.8,2,0.8
937,16158,2019-01-11 13:43:10,3,0.75,0,0.0
938,16105,2019-01-11 13:51:54,0,0.0,2,0.75
939,9959,2019-01-11 13:53:42,3,1.0,0,0.0
940,16163,2019-01-11 13:58:33,0,0.0,1,1.0
941,16106,2019-01-11 14:03:25,3,0.75,0,0.0
942,16136,2019-01-11 14:08:04,0,0.0,1,0.75
943,16163,2019-01-11 14:11:25,2,0.75,0,0.0
944,16159,2019-01-11 14:18:30,0,0.0,1,0.75
945,16105,2019-01-11 14:20:41,2,1.1,0,0.0
946,16131,2019-01-11 14:26:20,0,0.0,1,0.75
947,16159,2019-01-11 14:32:41,2,0.75,0,0.0
948,9935,2019-01-11 14:33:47,0,0.0,1,0.75
949,16164,2019-01-11 14:45:39,0,0.0,1,1.0
950,16131,2019-01-11 14:52:11,2,1.0,0,0.0
951,16473,2019-01-11 14:59:10,3,0.6,0,0.0
952,16164,2019-01-11 15:02:08,3,1.0,0,0.0
953,10914,2019-01-11 15:14:39,5,0.8,0,0.0
954,16070,2019-01-11 15:27:11,2,0.8,0,0.0
955,16161,2019-01-11 15:28:11,0,0.0,2,0.75
956,16905,2019-01-11 15:29:00,2,1.0,0,0.0
957,16254,2019-01-11 15:39:21,0,0.0,2,0.75
958,16162,2019-01-11 15:43:10,2,1.0,0,0.0
959,16162,2019-01-11 15:44:26,2,1.0,0,0.0
960,16161,2019-01-11 15:56:09,3,0.75,0,0.0
961,15849,2019-01-11 15:58:34,5,0.8,2,0.8
962,15372,2019-01-11 16:02:43,0,0.0,1,0.75
963,16169,2019-01-11 16:02:51,2,0.75,0,0.0
964,16254,2019-01-11 16:12:57,2,1.0,0,0.0
965,16166,2019-01-11 16:22:49,2,1.0,0,0.0
966,16731,2019-01-11 16:26:40,2,0.6,1,0.6
967,16192,2019-01-11 16:44:24,4,0.8,1,0.8
968,15372,2019-01-11 16:48:16,2,1.0,0,0.0
969,7444,2019-01-11 17:05:01,2,0.6,2,0.6
970,16299,2019-01-11 17:29:32,5,0.8,5,0.8
971,16059,2019-01-11 17:51:49,4,0.8,3,0.8
972,16084,2019-01-12 09:05:51,0,0.0,1,0.5
973,16131,2019-01-12 09:20:21,0,0.0,1,0.25
974,16905,2019-01-12 09:28:05,0,0.0,1,0.5
975,16162,2019-01-12 09:37:47,0,0.0,2,0.5
976,14419,2019-01-12 09:48:42,3,1.0,0,0.0
977,16166,2019-01-12 09:49:14,0,0.0,1,0.5
978,16059,2019-01-12 10:12:04,4,0.75,0,0.0
979,15818,2019-01-12 10:15:30,3,1.0,0,0.0
980,15977,2019-01-12 10:18:14,6,1.0,0,0.0
981,16299,2019-01-12 10:20:48,5,0.6,0,0.0
982,14419,2019-01-12 10:25:16,0,0.0,2,0.38
983,16473,2019-01-12 10:28:07,3,0.75,0,0.0
984,7444,2019-01-12 10:31:21,2,0.62,0,0.0
